Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_minvar_SPY,w_minvar_QQQ,w_minvar_TLT,w_minvar_GLD,w_rp_SPY,w_rp_QQQ,w_rp_TLT,w_rp_GLD,ret_ew,ret_minvar,ret_rp
2019-03-18,255.7808837890625,171.31640625,101.00162506103516,123.04000091552734,0.0036258488054576876,0.0023817229525080474,-0.0005748107423929616,0.0005692420438265788,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.001500500764849838,0.001481472661813097,0.002066310185408704
2019-03-19,255.84432983398438,171.89239501953125,100.77749633789062,123.37999725341797,0.0002480484232518787,0.0033621343229131018,-0.002219060564709663,0.002763299214570525,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0010386053490064606,-0.00023257258304930513,0.0010265813631982188
2019-03-20,255.07423400878906,172.57403564453125,101.8316879272461,124.18000030517578,-0.0030100171682327925,0.00396550775223381,0.010460585226496733,0.006484057947534483,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.004475033439508058,0.0038109186792131683,0.002838990955020484
2019-03-21,257.9552001953125,175.27169799804688,102.05577087402344,123.68000030517578,0.011294618594930972,0.01563191324488855,0.0022005227580774722,-0.004026413261163153,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0062751603341834605,0.00507964156616211,0.008893229247713446
2019-03-22,252.99050903320312,171.4219970703125,103.64118957519531,123.97000122070312,-0.01924633098441253,-0.021964190292589447,0.015534826571727223,0.002344768069306058,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,-0.005832731658992174,-0.0021627016132349016,-0.01067835117900373
2019-03-25,252.80026245117188,171.09559631347656,103.80718994140625,124.91999816894531,-0.0007519909847933937,-0.0019040774370517877,0.0016016833354706161,0.007663119616744263,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0016521836325924244,0.001660514279222171,0.0004305064693423538
2019-03-26,254.68467712402344,171.89239501953125,103.73251342773438,124.30000305175781,0.007454164226651239,0.004657038072416686,-0.0007193770847089276,-0.004963137418149799,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0016071719490522995,0.0021127320686358934,0.0034794072881553974
2019-03-27,253.35287475585938,170.7883758544922,104.68707275390625,123.6500015258789,-0.005229220631579379,-0.006422734204812319,0.009202122792839385,-0.005229296137734152,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,-0.0019197820453216163,0.00024046492679904074,-0.002840846144231203
2019-03-28,254.3131866455078,171.18199157714844,105.05229187011719,121.9000015258789,0.0037904124457788235,0.0023046985527375163,0.0034886744523794366,-0.014152850613865509,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,-0.001142266290742433,0.00043409315875622256,0.0009940614527597783
2019-03-29,255.916748046875,172.47801208496094,104.95272827148438,122.01000213623047,0.00630545911723579,0.007571009636422099,-0.0009477527511337902,0.0009023839948698598,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0034577749993484896,0.002580163483774677,0.0046110583958724706
2019-04-01,258.95172119140625,174.76290893554688,103.46196746826172,121.52999877929688,0.011859220499220058,0.013247467447969008,-0.014204116727356109,-0.003934131206699276,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0017421100032834202,-0.0008726956433784457,0.005295526515331176
2019-04-02,259.0785827636719,175.42527770996094,103.65326690673828,121.9800033569336,0.0004899043407857739,0.003790099274774361,0.0018489831882932961,0.0037028271386223555,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0024579534856189467,0.0015855209676433552,0.002140343639258033
2019-04-03,259.4862976074219,176.4333038330078,102.75482177734375,121.80000305175781,0.0015737111088103273,0.005746185134809956,-0.008667793656739309,-0.0014756542074283452,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,-0.0007058879051368427,-0.002858929109395307,0.0004765318041120865
2019-04-04,260.1748046875,176.3660888671875,103.0460205078125,122.11000061035156,0.0026533465790927746,-0.00038096529600739615,0.0028339179167644613,0.00254513588527594,0.25,0.25,0.25,0.25,0.4403065794646204,0.0,0.3790152475643694,0.1806781729710102,0.38471069415706266,0.2971708942522289,0.19007666649428956,0.12804174509641883,0.0019128587712814449,0.0027022345588886866,0.0017721043175837462
2019-04-05,261.43402099609375,177.2781524658203,103.17910766601562,121.9800033569336,0.004839885668814992,0.005171422717887841,0.0012915312745438445,-0.0010645913747292512,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0025595620716293566,0.0024281951250473485,0.003507929910825143
2019-04-08,261.6334533691406,177.7293243408203,102.81306457519531,122.51000213623047,0.0007628401701011978,0.002544994229263464,-0.0035476473784321616,0.004344964459018774,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0010262878699878186,-0.0003096067166089322,0.0018053828819520692
2019-04-09,260.2926025390625,177.10533142089844,103.13750457763672,123.1500015258789,-0.00512492119341601,-0.003510917077056308,0.0031556301116197893,0.0052240582686200465,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-6.403747255812053e-05,-0.00163064855271073,-0.002175786645042704
2019-04-10,261.180419921875,178.0557403564453,103.38707733154297,123.52999877929688,0.0034108436972550837,0.00536634853350737,0.002419806014585024,0.003085645543724258,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.003570660947267934,0.003068661755388079,0.004839280337440955
2019-04-11,261.1079406738281,177.63336181640625,102.77980041503906,121.94999694824219,-0.0002775064381493886,-0.0023721703057341115,-0.0058738183937290245,-0.012790430232882732,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.005328481342623814,-0.003098388199439287,-0.0033645802511253625
2019-04-12,262.8745422363281,178.40139770507812,102.04773712158203,121.83000183105469,0.006765790262605709,0.0043237141988321515,-0.007122637818918309,-0.0009839698252590567,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0007457242043151235,0.0017047387960110176,0.0025270421826220236
2019-04-15,262.7024841308594,178.43019104003906,102.30561065673828,121.5999984741211,-0.0006545255543005668,0.00016139635300693733,0.0025269892545389805,-0.0018879040751599296,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,3.6488994521355345e-05,0.0002544325320961942,0.0003689131024319889
2019-04-16,262.8745422363281,179.0445556640625,101.66507720947266,120.51000213623047,0.0006549542385867468,0.003443165197786424,-0.006260980635898639,-0.008963785785923273,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.002781661746362185,-0.0023446398217005183,0.0014805745819798642
2019-04-17,262.23138427734375,179.6685791015625,101.7066650390625,120.27999877929688,-0.0024466346322961074,0.0034852969149803403,0.00040906701427223524,-0.0019085831288392363,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.00011521345797069205,-0.0014938381778781423,0.002753746585668333
2019-04-18,262.7477722167969,179.8989715576172,102.23905181884766,120.37000274658203,0.001969207236106385,0.0012823191300714853,0.005234531872426285,0.0007482870651696061,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0023085863259434403,0.002905850860334589,0.0017914628724874523
2019-04-22,262.97418212890625,180.40782165527344,101.74824523925781,120.37000274658203,0.0008617005967326286,0.0028285325549695095,-0.0048005783588396245,0.0,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.0002775863017843716,-0.0010104278058178338,0.0016430237540871772
2019-04-23,265.3388977050781,182.70225524902344,101.96454620361328,120.12000274658203,0.008992196713108136,0.012718038346110294,0.0021258446653977803,-0.002076929420084306,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.005439787576132976,0.005887652982931981,0.010506833797456932
2019-04-24,264.74993896484375,182.1262969970703,102.79644012451172,120.47000122070312,-0.002219647195825014,-0.0031524419398550885,0.008158658591362,0.0029137401441747812,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0014250773999641697,0.0015075464468404932,-0.001312040568736004
2019-04-25,264.5868225097656,182.86546325683594,102.64668273925781,120.56999969482422,-0.0006161151753836247,0.004058536696529336,-0.0014568343521673688,0.0008300695036758121,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0007039141681635386,-0.0007630692411494752,0.0031185397655378363
2019-04-26,265.8189697265625,183.02870178222656,102.99610137939453,121.37000274658203,0.004656872950471236,0.0008926700672906573,0.003404090914699287,0.006635175033447016,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.003897202241477049,0.004423185126070822,0.0015513762735334664
2019-04-29,266.2356872558594,183.3839111328125,102.3388671875,120.83000183105469,0.0015676741570609387,0.0019407303178524682,-0.006381156015542344,-0.004449212353194509,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.0018304909734558616,-0.0014605635281423751,0.0004898067134132729
2019-04-30,266.37158203125,181.96302795410156,102.86296844482422,121.19999694824219,0.0005104303513601138,-0.00774813433705146,0.005121233718211826,0.0030621129817147708,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.0002364106785588127,0.0021888826207542345,-0.005404393156811005
2019-05-01,264.3693542480469,181.3773956298828,103.28730010986328,120.4000015258789,-0.007516671890953508,-0.0032184138217707936,0.004125213101026537,-0.0066006224629272525,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.0033026237686562543,-0.0037387117263543166,-0.0024331016242202562
2019-05-02,263.7987060546875,180.59022521972656,102.79542541503906,119.94000244140625,-0.002158526259529947,-0.004339958722103021,-0.004762199169704551,-0.0038205903541769226,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.0037703186263786104,-0.0031247375807079967,-0.004355259983652959
2019-05-03,266.3806457519531,183.47024536132812,103.08723449707031,120.6500015258789,0.009787537383638245,0.015947818538336822,0.0028387360707256004,0.005919618726200282,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,0.008623427679725237,0.0072561324507092505,0.013626274890643645
2019-05-06,265.284423828125,182.34710693359375,103.37068939208984,120.80999755859375,-0.004115246138598594,-0.006121638010144093,0.0027496604832055738,0.001326117121353887,0.25,0.25,0.25,0.25,0.5988047503695197,0.0,0.31796548299787386,0.08322976663260635,0.006801479803731542,0.8072230782773802,0.13458666703334568,0.05138877488554273,-0.0015402766360458064,-0.001479559394572246,-0.0045313020680183376
2019-05-07,260.8543395996094,178.79502868652344,104.16261291503906,121.20999908447266,-0.016699375578061892,-0.01947976201434276,0.007661006496197498,0.003310996887363693,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,-0.006301783552210866,-0.007288156295278352,-0.014636876518922162
2019-05-08,260.49188232421875,178.3437957763672,103.71247100830078,120.91000366210938,-0.0013895006536864818,-0.0025237441637562252,-0.004321530481435243,-0.0024750055657883907,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,-0.002677445216166585,-0.0026296566258728086,-0.00353806137965065
2019-05-09,259.7036437988281,177.3837432861328,104.13758850097656,121.19999694824219,-0.003025961954582379,-0.005383156089367014,0.0040990007136341156,0.002398422606480155,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,-0.00047792368095878057,0.0001128084155487068,0.002308477588721488
2019-05-10,261.00823974609375,177.60452270507812,103.99588775634766,121.43000030517578,0.005023402552935208,0.00124464291290316,-0.001360706990325422,0.001897717514232511,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,0.0017012639974363641,0.002288900408897789,9.632056254776418e-05
2019-05-13,254.44908142089844,171.44122314453125,104.81285095214844,122.66999816894531,-0.025130081454807662,-0.034702379571613484,0.007855725965961735,0.010211626950944463,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,-0.010441277027378737,-0.010139443854284023,0.0016006119461770693
2019-05-14,256.750244140625,173.32284545898438,104.5044174194336,122.45999908447266,0.009043706139068686,0.01097532017061531,-0.0029427072149355027,-0.001711902564663248,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,0.0038411041325213113,0.003690110673434223,-0.0004011503249846841
2019-05-15,258.254150390625,175.77085876464844,105.1463394165039,122.38999938964844,0.005857467653180848,0.014124008287432321,0.006142534573384761,-0.0005716127335255727,0.25,0.25,0.25,0.25,0.548750141599253,0.0,0.4063427619898544,0.04490709641089261,0.09926486037056204,0.08046588771511798,0.6319365110940693,0.1883327408202506,0.0063880994451180895,0.005684591200129243,0.005491980048448843
